2017-09-01 00:30:00;4.45785714286
2017-09-01 01:00:00;4.78142857144
2017-09-01 01:30:00;5.03642857144
2017-09-01 02:00:00;5.06642857144
2017-09-01 02:30:00;5.06071428572
2017-09-01 03:00:00;5.27357142857
2017-09-01 03:30:00;5.50642857143
2017-09-01 04:00:00;5.55285714286
2017-09-01 04:30:00;5.92857142857
2017-09-01 05:00:00;5.71428571429
2017-09-01 05:30:00;5.85571428571
2017-09-01 06:00:00;5.66785714286
2017-09-01 06:30:00;5.59571428571
2017-09-01 07:00:00;5.20642857143
2017-09-01 07:30:00;5.25214285714
2017-09-01 08:00:00;4.94857142857
2017-09-01 08:30:00;4.595
2017-09-01 09:00:00;4.615
2017-09-01 09:30:00;4.63357142857
2017-09-01 10:00:00;4.47571428571
2017-09-01 10:30:00;4.32285714286
2017-09-01 11:00:00;4.95142857143
2017-09-01 11:30:00;5.20142857143
2017-09-01 12:00:00;5.56714285714
2017-09-01 12:30:00;5.56214285714
2017-09-01 13:00:00;5.82142857143
2017-09-01 13:30:00;5.965
2017-09-01 14:00:00;6.42571428571
2017-09-01 14:30:00;6.81642857143
2017-09-01 15:00:00;7.53428571429
2017-09-01 15:30:00;8.48642857143
2017-09-01 16:00:00;9.03785714286
2017-09-01 16:30:00;9.38071428571
2017-09-01 17:00:00;9.595
2017-09-01 17:30:00;9.90214285714
2017-09-01 18:00:00;9.325
2017-09-01 18:30:00;8.81071428571
2017-09-01 19:00:00;8.57357142857
2017-09-01 19:30:00;9.00714285714
2017-09-01 20:00:00;8.92785714286
2017-09-01 20:30:00;8.93357142857
2017-09-01 21:00:00;8.74071428571
2017-09-01 21:30:00;8.945
2017-09-01 22:00:00;8.67142857143
2017-09-01 22:30:00;7.90928571429
2017-09-01 23:00:00;8.11642857143
2017-09-01 23:30:00;8.07071428571
2017-09-02 00:00:00;7.82357142857
2017-09-02 00:30:00;7.98142857143
2017-09-02 01:00:00;8.23214285714
2017-09-02 01:30:00;9.63071428571
2017-09-02 02:00:00;10.2635714286
2017-09-02 02:30:00;10.4871428571
2017-09-02 03:00:00;11.4228571429
2017-09-02 03:30:00;11.56
2017-09-02 04:00:00;12.0771428571
2017-09-02 04:30:00;12.1464285714
2017-09-02 05:00:00;12.3771428571
2017-09-02 05:30:00;12.5571428571
2017-09-02 06:00:00;12.0478571429
2017-09-02 06:30:00;12.0871428571
2017-09-02 07:00:00;13.57
2017-09-02 07:30:00;13.8178571429
2017-09-02 08:00:00;14.0892857143
2017-09-02 08:30:00;14.0357142857
2017-09-02 09:00:00;13.7735714286
2017-09-02 09:30:00;14.1564285714
2017-09-02 10:00:00;13.7085714286
2017-09-02 10:30:00;13.6557142857
2017-09-02 11:00:00;14.085
2017-09-02 11:30:00;16.185
2017-09-02 12:00:00;17.6792857143
2017-09-02 12:30:00;18.325
2017-09-02 13:00:00;18.7607142857
2017-09-02 13:30:00;19.95
2017-09-02 14:00:00;20.925
2017-09-02 14:30:00;22.9371428572
2017-09-02 15:00:00;23.2192857143
2017-09-02 15:30:00;22.1742857143
2017-09-02 16:00:00;22.5335714286
2017-09-02 16:30:00;22.775
2017-09-02 17:00:00;23.06
2017-09-02 17:30:00;23.6035714286
2017-09-02 18:00:00;22.7735714286
2017-09-02 18:30:00;20.1235714286
2017-09-02 19:00:00;19.195
2017-09-02 19:30:00;18.8835714286
2017-09-02 20:00:00;18.8571428571
2017-09-02 20:30:00;18.3092857143
2017-09-02 21:00:00;16.9614285714
2017-09-02 21:30:00;14.7721428571
2017-09-02 22:00:00;14.8078571429
2017-09-02 22:30:00;16.5214285714
2017-09-02 23:00:00;17.6478571429
2017-09-02 23:30:00;18.1
2017-09-03 00:00:00;18.5771428571
2017-09-03 00:30:00;18.6757142857
2017-09-03 01:00:00;18.72
2017-09-03 01:30:00;18.975
2017-09-03 02:00:00;18.3971428571
2017-09-03 02:30:00;18.6435714286
2017-09-03 03:00:00;18.4007142857
2017-09-03 03:30:00;18.1057142857
2017-09-03 04:00:00;17.4978571429
2017-09-03 04:30:00;17.9964285714
2017-09-03 05:00:00;17.4878571429
2017-09-03 05:30:00;15.6314285714
2017-09-03 06:00:00;14.575
2017-09-03 06:30:00;13.1771428571
2017-09-03 07:00:00;11.9335714286
2017-09-03 07:30:00;11.9157142857
2017-09-03 08:00:00;12.2714285714
2017-09-03 08:30:00;12.7885714286
2017-09-03 09:00:00;12.86
2017-09-03 09:30:00;12.2178571429
2017-09-03 10:00:00;11.9707142857
2017-09-03 10:30:00;12.0214285714
2017-09-03 11:00:00;11.8128571429
2017-09-03 11:30:00;10.8021428571
2017-09-03 12:00:00;10.5535714286
2017-09-03 12:30:00;10.8207142857
2017-09-03 13:00:00;9.85642857143
2017-09-03 13:30:00;9.335
2017-09-03 14:00:00;9.34642857143
2017-09-03 14:30:00;9.13214285714
2017-09-03 15:00:00;8.91214285714
2017-09-03 15:30:00;7.98285714286
2017-09-03 16:00:00;7.28785714286
2017-09-03 16:30:00;7.35928571429
2017-09-03 17:00:00;7.385
2017-09-03 17:30:00;7.05071428571
2017-09-03 18:00:00;7.80428571429
2017-09-03 18:30:00;8.41642857143
2017-09-03 19:00:00;8.74357142857
2017-09-03 19:30:00;9.71071428571
2017-09-03 20:00:00;10.2214285714
2017-09-03 20:30:00;11.1878571429
2017-09-03 21:00:00;11.3714285714
2017-09-03 21:30:00;11.585
2017-09-03 22:00:00;12.7985714286
2017-09-03 22:30:00;13.7607142857
2017-09-03 23:00:00;14.6878571429
2017-09-03 23:30:00;14.825
2017-09-04 00:00:00;14.9642857143
2017-09-04 00:30:00;15.0407142857
2017-09-04 01:00:00;14.2257142857
2017-09-04 01:30:00;13.6771428571
2017-09-04 02:00:00;13.4107142857
2017-09-04 02:30:00;12.3292857143
2017-09-04 03:00:00;12.0435714286
2017-09-04 03:30:00;11.4085714286
2017-09-04 04:00:00;10.9278571429
2017-09-04 04:30:00;9.95857142857
2017-09-04 05:00:00;8.25071428571
2017-09-04 05:30:00;7.30928571429
2017-09-04 06:00:00;6.70357142857
2017-09-04 06:30:00;6.71
2017-09-04 07:00:00;6.92
2017-09-04 07:30:00;6.65928571429
2017-09-04 08:00:00;6.97071428571
2017-09-04 08:30:00;7.33214285714
2017-09-04 09:00:00;7.45714285714
2017-09-04 09:30:00;7.51857142857
2017-09-04 10:00:00;7.68642857143
2017-09-04 10:30:00;7.53357142857
2017-09-04 11:00:00;7.74357142857
2017-09-04 11:30:00;8.28357142857
2017-09-04 12:00:00;8.42071428571
2017-09-04 12:30:00;8.205
2017-09-04 13:00:00;8.10285714286
2017-09-04 13:30:00;7.99785714286
2017-09-04 14:00:00;7.57428571429
2017-09-04 14:30:00;8.00285714286
2017-09-04 15:00:00;7.635
2017-09-04 15:30:00;9.12642857143
2017-09-04 16:00:00;10.4757142857
2017-09-04 16:30:00;13.2042857143
2017-09-04 17:00:00;14.41
2017-09-04 17:30:00;15.1314285714
2017-09-04 18:00:00;15.5592857143
2017-09-04 18:30:00;15.8464285714
2017-09-04 19:00:00;16.9821428572
2017-09-04 19:30:00;18.0342857143
2017-09-04 20:00:00;18.9578571429
2017-09-04 20:30:00;19.305
2017-09-04 21:00:00;19.8078571429
2017-09-04 21:30:00;19.8021428571
2017-09-04 22:00:00;20.2492857143
2017-09-04 22:30:00;18.6828571429
2017-09-04 23:00:00;17.9014285714
2017-09-04 23:30:00;16.2528571429
2017-09-05 00:00:00;15.6878571429
2017-09-05 00:30:00;15.5285714286
2017-09-05 01:00:00;15.4278571429
2017-09-05 01:30:00;15.0514285714
2017-09-05 02:00:00;14.415
